ID,GESTION,CATEGORIA,MES,BIMESTRE,TRIMESTRE,CUATRIMESTRE,SEMESTRE,ADUANA,NANDINA,PARTIDA,SUBPARTIDA,CAPITULO,SECCION,PAIS,AREA,MEDIO,VIA,DEPTO,CUCI,GCE,SECTOR,CODACT,CIIU_SECCION,CIIU,TNT,TNT_GRUPO,TNT_CLASE,KILBRU,KILNET,FINUNI,VALOR
1212,1992,1,4,2,2,1,1,0,1701990000,1701,170199,17,4,589,10,4,6,7,06129,122,4,D2,D,1542,12,21,2,500000,500000,500000,167500
1213,1992,1,4,2,2,1,1,0,4108000000,4108,410800,41,8,589,10,5,9,7,61181,220,4,D10,D,1911,15,21,2,5999,5999,5999,58401
1214,1992,1,4,2,2,1,1,0,4109000000,4109,410900,41,8,589,10,5,9,7,61183,220,4,D10,D,1911,15,21,2,10520,10520,10520,85767
1215,1992,1,4,2,2,1,1,0,2304000000,2304,230400,23,4,589,10,8,6,7,08131,220,4,D5,D,1514,18,21,2,3650000,3650000,3650000,1000750
1216,1992,1,4,2,2,1,1,0,2304000000,2304,230400,23,4,589,10,8,10,7,08131,220,4,D5,D,1514,18,21,2,300000,300000,300000,82500
1217,1992,1,4,2,2,1,1,0,2304000000,2304,230400,23,4,589,10,9,3,7,08131,220,4,D5,D,1514,18,21,2,537790,537790,537790,122616
1218,1992,1,4,2,2,1,1,0,1208100000,1208,120810,12,2,589,10,9,6,7,2239,121,4,D5,D,1514,18,21,2,350830,350000,350000,84700
1219,1992,1,4,2,2,1,1,0,1507900000,1507,150790,15,3,589,10,9,6,7,42119,121,4,D5,D,1514,18,21,2,149260,138010,150012,130510
1220,1992,1,4,2,2,1,1,0,1005900000,1005,100590,10,2,589,10,9,10,7,0449,210,1,A16,A,0111,34,21,2,90470,90000,90000,14850
1221,1992,1,4,2,2,1,1,0,1208100000,1208,120810,12,2,589,10,9,10,7,2239,121,4,D5,D,1514,18,21,2,1503604,1503604,1503604,363000
1222,1992,1,4,2,2,1,1,0,1507900000,1507,150790,15,3,589,10,9,10,7,42119,121,4,D5,D,1514,18,21,2,541730,514219,343815,464733
1223,1992,1,4,2,2,1,1,0,1701990000,1701,170199,17,4,589,10,9,10,7,06129,122,4,D2,D,1542,12,21,2,500000,500000,500000,162500
1224,1992,1,4,2,2,1,1,0,2207100000,2207,220710,22,4,589,10,9,10,7,51215,220,4,D3,D,1551,13,21,2,1831772,1111703,1250000,230226
1225,1992,1,4,2,2,1,1,0,2304000000,2304,230400,23,4,589,10,9,10,7,08131,220,4,D5,D,1514,18,21,2,1905130,1904480,1904480,520559
1226,1992,1,4,2,2,1,1,0,5201000000,5201,520100,52,11,589,10,9,10,7,2631,210,1,A7,A,0111,17,21,2,117664,117002,117002,157637
1227,1992,1,4,2,2,1,1,0,5205130000,5205,520513,52,11,589,10,9,10,7,65133,220,4,D9,D,1711,17,21,2,70874,65086,65086,128459
1228,1992,1,4,2,2,1,1,0,2304000000,2304,230400,23,4,589,10,11,6,7,08131,220,4,D5,D,1514,18,21,2,300650,300000,300000,81000
1229,1992,1,4,2,2,1,1,0,1201009000,1201,120100,12,2,589,10,11,10,7,2222,111,1,A4,A,0111,18,21,2,50110,50000,50000,16250
1230,1992,1,4,2,2,1,1,0,2304000000,2304,230400,23,4,589,10,11,10,7,08131,220,4,D5,D,1514,18,21,2,300650,300000,300000,81000
1231,1992,1,4,2,2,1,1,0,4104390000,4104,410439,41,8,767,42,5,9,7,61142,220,4,D10,D,1911,15,21,2,100,100,100,691
1232,1992,1,4,2,2,1,1,0,4407009012,4407,440700,44,9,63,10,9,5,8,24501,220,4,D13,D,2010,16,21,2,259000,259000,164000,134960
1233,1992,1,4,2,2,1,1,0,4409109000,4409,440910,44,9,63,10,9,5,8,2483,220,4,D13,D,2010,16,21,2,6400,6400,4000,2000
1234,1992,1,4,2,2,1,1,0,1404101000,1404,140410,14,2,105,10,9,4,8,29299,210,1,A11,A,0200,34,21,2,34300,34300,34300,17150
1235,1992,1,4,2,2,1,1,0,4407009012,4407,440700,44,9,249,32,9,1,8,24501,220,4,D13,D,2010,16,21,2,156000,156000,197908,168222
1236,1992,1,4,2,2,1,1,0,0801200000,0801,080120,08,2,249,32,9,3,8,05772,112,1,A1,A,0113,9,21,2,278460,265200,265200,429000
1237,1992,1,4,2,2,1,1,0,0802400010,0802,080240,08,2,249,32,9,3,8,05777,112,1,A1,A,0113,9,21,2,65520,62400,62400,66468
1238,1992,1,4,2,2,1,1,0,4407009011,4407,440700,44,9,249,32,9,3,8,24501,220,4,D13,D,2010,16,21,2,126200,126200,70298,49041
1239,1992,1,4,2,2,1,1,0,4407009012,4407,440700,44,9,493,10,9,3,8,24501,220,4,D13,D,2010,16,21,2,48000,48000,30000,44500
1240,1992,1,4,2,2,1,1,0,0802400000,0802,080240,08,2,105,10,9,1,9,05777,112,1,A1,A,0113,9,21,2,182545,182545,182545,52008
1241,1992,1,4,2,2,1,1,0,0802400010,0802,080240,08,2,249,32,9,3,9,05777,112,1,A1,A,0113,9,21,2,16302,15600,15600,17160
1242,1992,1,5,3,2,2,1,0,2710006000,2710,271000,27,5,23,40,5,9,10,33421,321,4,D15,D,2320,31,12,1,21535,21535,21535,9293
1243,1992,1,5,3,2,2,1,0,2710006000,2710,271000,27,5,63,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,226770,226770,226770,97856
1244,1992,1,5,3,2,2,1,0,2710006000,2710,271000,27,5,105,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,218757,218757,218757,94398
1245,1992,1,5,3,2,2,1,0,2710006000,2710,271000,27,5,149,30,5,9,10,33421,321,4,D15,D,2320,31,12,1,18,18,18,8
1246,1992,1,5,3,2,2,1,0,2710006000,2710,271000,27,5,211,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,7240,7240,7240,3124
1247,1992,1,5,3,2,2,1,0,2710006000,2710,271000,27,5,239,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,15154,15154,15154,6539
1248,1992,1,5,3,2,2,1,0,2710006000,2710,271000,27,5,249,32,5,9,10,33421,321,4,D15,D,2320,31,12,1,846376,846376,846376,365229
1249,1992,1,5,3,2,2,1,0,2710006000,2710,271000,27,5,586,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,22297,22297,22297,9621
1250,1992,1,5,3,2,2,1,0,2716000000,2716,271600,27,5,589,10,11,999,10,3510,322,5,E1,E,4010,34,21,2,0,0,0,13870
1251,1992,1,5,3,2,2,1,0,2710006000,2710,271000,27,5,589,10,5,9,10,33421,321,4,D15,D,2320,31,12,1,7305,7305,7305,3152
1252,1992,1,5,3,2,2,1,0,2710006000,2710,271000,27,5,999,99,5,9,10,33421,321,4,D15,D,2320,31,12,1,46645,46645,46645,20129
1253,1992,1,5,3,2,2,1,0,2608000000,2608,260800,26,5,275,40,9,2,1,2875,210,3,C4,C,1320,3,11,1,200000,188000,103212,131079
1254,1992,1,5,3,2,2,1,0,2616100000,2616,261610,26,5,275,40,9,3,1,28911,210,3,C9,C,1320,8,11,1,160000,153600,2626,334482
1255,1992,1,5,3,2,2,1,0,7106911000,7106,710691,71,14,275,40,9,3,1,68113,220,4,D23,D,2720,8,11,1,40000,38400,383,48394
1256,1992,1,5,3,2,2,1,0,0901110000,0901,090111,09,2,23,40,9,3,2,07111,111,1,A2,A,0113,10,21,2,231542,165500,165500,281190
1257,1992,1,5,3,2,2,1,0,2611000000,2611,261100,26,5,23,40,9,3,2,28792,210,3,C5,C,1320,4,11,1,19730,18941,13732,76902
1258,1992,1,5,3,2,2,1,0,2811294000,2811,281129,28,6,23,40,9,3,2,52239,220,4,D24,D,2411,30,11,1,18816,18029,18029,10890
1259,1992,1,5,3,2,2,1,0,7106911000,7106,710691,71,14,23,40,9,3,2,68113,220,4,D23,D,2720,8,11,1,157,156,144,18503
1260,1992,1,5,3,2,2,1,0,7803000000,7803,780300,78,15,23,40,9,3,2,68521,220,4,D21,D,2720,6,11,1,9843,9742,9007,4766
1261,1992,1,5,3,2,2,1,0,4420100000,4420,442010,44,9,23,40,5,9,2,63549,620,4,D13,D,2029,16,21,2,13,13,13,92
1262,1992,1,5,3,2,2,1,0,6102100000,6102,610210,61,11,23,40,5,9,2,8441,620,4,D11,D,1810,34,21,2,221,221,221,1620
1263,1992,1,5,3,2,2,1,0,6109100000,6109,610910,61,11,23,40,5,9,2,8454,630,4,D9,D,1730,34,21,2,1,1,1,10
1264,1992,1,5,3,2,2,1,0,6110100000,6110,611010,61,11,23,40,5,9,2,8453,620,4,D9,D,1730,34,21,2,506,506,506,44750
1265,1992,1,5,3,2,2,1,0,6304990000,6304,630499,63,11,23,40,5,9,2,65859,620,4,D9,D,1721,34,21,2,61,61,61,450
1266,1992,1,5,3,2,2,1,0,6913900000,6913,691390,69,13,23,40,5,9,2,66629,620,4,D29,D,2691,34,21,2,193,193,193,1418
1267,1992,1,5,3,2,2,1,0,9504901000,9504,950490,95,20,23,40,5,9,2,89439,620,4,D29,D,3694,34,21,2,11,11,11,80
1268,1992,1,5,3,2,2,1,0,0901110000,0901,090111,09,2,23,40,9,3,2,07111,111,1,A2,A,0113,10,21,2,18240,18000,18000,22680
1269,1992,1,5,3,2,2,1,0,1008901000,1008,100890,10,2,23,40,9,3,2,04599,111,1,A6,A,0111,34,21,2,18036,18000,18000,16560
1270,1992,1,5,3,2,2,1,0,2609000000,2609,260900,26,5,23,40,9,3,2,2876,210,3,C3,C,1320,2,11,1,21316,20463,11922,71490
1271,1992,1,5,3,2,2,1,0,2611000000,2611,261100,26,5,23,40,9,3,2,28792,210,3,C5,C,1320,4,11,1,54551,53342,37888,212179
1272,1992,1,5,3,2,2,1,0,2603000000,2603,260300,26,5,63,10,8,8,2,2831,210,3,C13,C,1320,30,11,1,32221,31254,7582,16715
1273,1992,1,5,3,2,2,1,0,4407009010,4407,440700,44,9,63,10,8,8,2,24501,220,4,D13,D,2010,16,21,2,466684,466684,259271,173878
1274,1992,1,5,3,2,2,1,0,4407009011,4407,440700,44,9,63,10,8,8,2,24501,220,4,D13,D,2010,16,21,2,13000,13000,10000,3000
1275,1992,1,5,3,2,2,1,0,4407009012,4407,440700,44,9,63,10,8,8,2,24501,220,4,D13,D,2010,16,21,2,1051034,1051034,758528,540383
1276,1992,1,5,3,2,2,1,0,6114900000,6114,611490,61,11,63,10,9,5,2,84599,620,4,D11,D,1810,34,21,2,370,370,370,4872
1277,1992,1,5,3,2,2,1,0,6110100000,6110,611010,61,11,69,70,5,9,2,8453,620,4,D9,D,1730,34,21,2,630,630,630,14419
1278,1992,1,5,3,2,2,1,0,0901110000,0901,090111,09,2,87,40,9,3,2,07111,111,1,A2,A,0113,10,21,2,7000,6900,6900,18285
1279,1992,1,5,3,2,2,1,0,2608000000,2608,260800,26,5,87,40,9,3,2,2875,210,3,C4,C,1320,3,11,1,1367028,1249523,566184,721612
1280,1992,1,5,3,2,2,1,0,2609000000,2609,260900,26,5,87,40,9,3,2,2876,210,3,C3,C,1320,2,11,1,20143,20072,10421,61114
1281,1992,1,5,3,2,2,1,0,2616100000,2616,261610,26,5,87,40,9,3,2,28911,210,3,C9,C,1320,8,11,1,92,86,41,5268
1282,1992,1,5,3,2,2,1,0,6813100000,6813,681310,68,13,105,10,5,9,2,66382,220,4,D29,D,2699,34,21,2,386,386,386,6258
1283,1992,1,5,3,2,2,1,0,2528100000,2528,252810,25,5,105,10,8,4,2,27894,210,3,C12,C,1421,30,11,1,60000,60000,60000,11400
1284,1992,1,5,3,2,2,1,0,2528900000,2528,252890,25,5,105,10,8,4,2,27894,210,3,C12,C,1421,30,11,1,1391050,1391050,332000,211148
1285,1992,1,5,3,2,2,1,0,2810000000,2810,281000,28,6,105,10,8,4,2,52235,220,4,D16,D,2411,34,21,2,30000,30000,30000,14400
1286,1992,1,5,3,2,2,1,0,2528900000,2528,252890,25,5,105,10,8,12,2,27894,210,3,C12,C,1421,30,11,1,272000,272000,272000,53040
1287,1992,1,5,3,2,2,1,0,2203000000,2203,220300,22,4,105,10,9,4,2,1123,122,4,D3,D,1553,13,21,2,9300,8520,8520,7400
1288,1992,1,5,3,2,2,1,0,2811294000,2811,281129,28,6,105,10,9,4,2,52239,220,4,D24,D,2411,30,11,1,31490,30080,30080,20906
1289,1992,1,5,3,2,2,1,0,6110100000,6110,611010,61,11,149,30,5,9,2,8453,620,4,D9,D,1730,34,21,2,54,54,54,2379
1290,1992,1,5,3,2,2,1,0,4104220000,4104,410422,41,8,190,57,9,3,2,61141,220,4,D10,D,1911,15,21,2,19000,19000,19000,52500
1291,1992,1,5,3,2,2,1,0,6501000000,6501,650100,65,12,190,57,9,3,2,65761,220,4,D11,D,1810,34,21,2,44,43,43,1170
1292,1992,1,5,3,2,2,1,0,0505900000,0505,050590,05,1,211,10,5,9,2,29195,210,1,A11,A,0122,34,21,2,500,500,500,95
1293,1992,1,5,3,2,2,1,0,6110100000,6110,611010,61,11,211,10,5,9,2,8453,620,4,D9,D,1730,34,21,2,60,60,60,1718
1294,1992,1,5,3,2,2,1,0,7114119000,7114,711411,71,14,211,10,5,9,2,89732,610,4,D29,D,3691,34,21,2,14,14,14,91440
1295,1992,1,5,3,2,2,1,0,2603000000,2603,260300,26,5,211,10,9,3,2,2831,210,3,C13,C,1320,30,11,1,20000,19400,2421,5337
1296,1992,1,5,3,2,2,1,0,4101400000,4101,410140,41,8,211,10,9,3,2,21113,210,4,D10,D,1511,15,21,2,1062,1062,1062,406
1297,1992,1,5,3,2,2,1,0,4102100000,4102,410210,41,8,211,10,9,3,2,2116,210,4,D10,D,1511,15,21,2,10134,10071,10071,3378
1298,1992,1,5,3,2,2,1,0,3923100000,3923,392310,39,7,211,10,9,14,2,89319,220,4,D29,D,2520,34,21,2,1609,1609,1609,4769
1299,1992,1,5,3,2,2,1,0,9609100000,9609,960910,96,20,211,10,9,14,2,89523,630,4,D29,D,3699,34,21,2,2006,2006,2006,8964
1300,1992,1,5,3,2,2,1,0,2711110000,2711,271111,27,5,211,10,10,3,2,3431,322,2,C1,C,1110,31,12,1,626180,626180,626180,100189
1301,1992,1,5,3,2,2,1,0,2402202000,2402,240220,24,4,221,40,9,3,2,1222,630,4,D7,D,1600,34,21,2,17200,17200,17200,54000
1302,1992,1,5,3,2,2,1,0,8003001000,8003,800300,80,15,239,10,9,3,2,68721,220,4,D17,D,2720,2,11,1,3104,3000,3000,12010
1303,1992,1,5,3,2,2,1,0,0901110000,0901,090111,09,2,245,40,9,3,2,07111,111,1,A2,A,0113,10,21,2,39760,39200,39200,49392
1304,1992,1,5,3,2,2,1,0,4202190000,4202,420219,42,8,245,40,5,9,2,83129,620,4,D10,D,1912,15,21,2,50,50,50,2164
1305,1992,1,5,3,2,2,1,0,6110100000,6110,611010,61,11,245,40,5,9,2,8453,620,4,D9,D,1730,34,21,2,250,250,250,7637
1306,1992,1,5,3,2,2,1,0,2811294000,2811,281129,28,6,249,32,9,3,2,52239,220,4,D24,D,2411,30,11,1,37699,36000,36000,17940
1307,1992,1,5,3,2,2,1,0,0709900000,0709,070990,07,2,249,32,5,9,2,05459,112,1,A11,A,0112,34,21,2,25,25,25,19
1308,1992,1,5,3,2,2,1,0,0712100000,0712,071210,07,2,249,32,5,9,2,05611,122,4,D6,D,1513,34,21,2,500,500,500,350
1309,1992,1,5,3,2,2,1,0,0813409000,0813,081340,08,2,249,32,5,9,2,05799,112,1,A12,A,0113,34,21,2,200,200,200,120
1310,1992,1,5,3,2,2,1,0,1005900000,1005,100590,10,2,249,32,5,9,2,0449,210,1,A16,A,0111,34,21,2,575,575,575,214
1311,1992,1,5,3,2,2,1,0,1202109000,1202,120210,12,2,249,32,5,9,2,22211,111,1,A15,A,0111,34,21,2,100,100,100,40
1312,1992,1,5,3,2,2,1,0,4303900000,4303,430390,43,8,249,32,5,9,2,84831,620,4,D11,D,1820,15,21,2,230,220,220,2975
1313,1992,1,5,3,2,2,1,0,5703100000,5703,570310,57,11,249,32,5,9,2,65941,610,4,D9,D,1722,34,21,2,250,250,250,4933
1314,1992,1,5,3,2,2,1,0,6103420000,6103,610342,61,11,249,32,5,9,2,84324,620,4,D11,D,1810,34,21,2,680,634,634,31874
1315,1992,1,5,3,2,2,1,0,6104420000,6104,610442,61,11,249,32,5,9,2,84424,620,4,D11,D,1810,34,21,2,452,434,434,7496
1316,1992,1,5,3,2,2,1,0,6109100000,6109,610910,61,11,249,32,5,9,2,8454,630,4,D9,D,1730,34,21,2,4105,3887,3887,96599
1317,1992,1,5,3,2,2,1,0,6110100000,6110,611010,61,11,249,32,5,9,2,8453,620,4,D9,D,1730,34,21,2,302,302,302,12372
1318,1992,1,5,3,2,2,1,0,6110200000,6110,611020,61,11,249,32,5,9,2,8453,620,4,D9,D,1730,34,21,2,536,505,505,11761
1319,1992,1,5,3,2,2,1,0,7113110000,7113,711311,71,14,249,32,5,9,2,89731,610,4,D33,D,3691,34,21,2,11,9,9,12920
1320,1992,1,5,3,2,2,1,0,7113190000,7113,711319,71,14,249,32,5,9,2,89731,610,4,D28,D,3691,21,21,2,209,167,167,1157122
1321,1992,1,5,3,2,2,1,0,9205900000,9205,920590,92,18,249,32,5,9,2,89823,610,4,D29,D,3692,34,21,2,195,195,195,7610
1322,1992,1,5,3,2,2,1,0,4407009012,4407,440700,44,9,249,32,9,3,2,24501,220,4,D13,D,2010,16,21,2,1216198,1216198,770465,775100
1323,1992,1,5,3,2,2,1,0,2608000000,2608,260800,26,5,275,40,9,2,2,2875,210,3,C4,C,1320,3,11,1,173925,163489,82562,103750
1324,1992,1,5,3,2,2,1,0,4901990000,4901,490199,49,10,275,40,5,9,2,89219,630,4,D29,D,2211,34,21,2,73,73,73,200
1325,1992,1,5,3,2,2,1,0,9205900000,9205,920590,92,18,275,40,5,9,2,89823,610,4,D29,D,3692,34,21,2,195,195,195,3711
1326,1992,1,5,3,2,2,1,0,4104220000,4104,410422,41,8,361,57,9,3,2,61141,220,4,D10,D,1911,15,21,2,36588,36588,36588,75000
1327,1992,1,5,3,2,2,1,0,4420900000,4420,442090,44,9,386,40,5,9,2,63549,620,4,D13,D,2029,16,21,2,712,712,712,4675
1328,1992,1,5,3,2,2,1,0,9205900000,9205,920590,92,18,386,40,5,9,2,89823,610,4,D29,D,3692,34,21,2,388,388,388,2550
1329,1992,1,5,3,2,2,1,0,6914900000,6914,691490,69,13,399,50,5,9,2,66399,220,4,D29,D,2691,34,21,2,410,410,410,956
1330,1992,1,5,3,2,2,1,0,8524109000,8524,852410,85,16,399,50,5,9,2,89871,620,4,D29,D,3140,34,21,2,350,350,350,7466
1331,1992,1,5,3,2,2,1,0,6110100000,6110,611010,61,11,493,10,5,9,2,8453,620,4,D9,D,1730,34,21,2,385,385,385,21012
1332,1992,1,5,3,2,2,1,0,4407009011,4407,440700,44,9,493,10,9,3,2,24501,220,4,D13,D,2010,16,21,2,130000,130000,100000,106200
1333,1992,1,5,3,2,2,1,0,4407009012,4407,440700,44,9,493,10,9,3,2,24501,220,4,D13,D,2010,16,21,2,243000,243000,162000,130200
1334,1992,1,5,3,2,2,1,0,0901110000,0901,090111,09,2,556,56,9,3,2,07111,111,1,A2,A,0113,10,21,2,17914,15520,15520,28207
1335,1992,1,5,3,2,2,1,0,8001200000,8001,800120,80,15,580,19,9,3,2,68712,220,4,D17,D,2720,2,11,1,10230,10000,10000,16575
1336,1992,1,5,3,2,2,1,0,6103420000,6103,610342,61,11,589,10,5,9,2,84324,620,4,D11,D,1810,34,21,2,624,624,624,7410
1337,1992,1,5,3,2,2,1,0,0708200000,0708,070820,07,2,589,10,9,10,2,05457,112,1,A11,A,0112,34,21,2,65000,65000,65000,72800
1338,1992,1,5,3,2,2,1,0,1104290000,1104,110429,11,2,589,10,9,10,2,04814,122,4,D6,D,1531,34,21,2,4500,4500,4500,750
1339,1992,1,5,3,2,2,1,0,2711110000,2711,271111,27,5,589,10,9,10,2,3431,322,2,C1,C,1110,31,12,1,15000,15000,15000,4335
1340,1992,1,5,3,2,2,1,0,4101300000,4101,410130,41,8,589,10,9,10,2,21112,210,4,D10,D,1511,15,21,2,22500,22500,22500,24000
1341,1992,1,5,3,2,2,1,0,4810290000,4810,481029,48,10,589,10,9,10,2,64134,220,4,D14,D,2101,34,21,2,1184,1184,1184,4566
1342,1992,1,5,3,2,2,1,0,4811905000,4811,481190,48,10,589,10,9,10,2,64179,220,4,D14,D,2101,34,21,2,55,55,55,102
1343,1992,1,5,3,2,2,1,0,4819100000,4819,481910,48,10,589,10,9,10,2,64211,220,4,D14,D,2102,34,21,2,958,958,958,500
1344,1992,1,5,3,2,2,1,0,4819301000,4819,481930,48,10,589,10,9,10,2,64213,220,4,D14,D,2102,34,21,2,21482,21482,21482,24500
1345,1992,1,5,3,2,2,1,0,2607000000,2607,260700,26,5,628,40,9,3,2,2874,210,3,C7,C,1320,6,11,1,598503,562593,383520,202924
1346,1992,1,5,3,2,2,1,0,2616100000,2616,261610,26,5,628,40,9,3,2,28911,210,3,C9,C,1320,8,11,1,1497,1407,959,121146
1347,1992,1,5,3,2,2,1,0,5109100000,5109,510910,51,11,628,40,9,3,2,65116,630,4,D9,D,1711,34,21,2,5024,4958,4958,46587
1348,1992,1,5,3,2,2,1,0,0901211000,0901,090121,09,2,767,42,9,3,2,0712,122,4,D4,D,1549,10,21,2,35560,35000,35000,41300
1349,1992,1,5,3,2,2,1,0,6110100000,6110,611010,61,11,767,42,5,9,2,8453,620,4,D9,D,1730,34,21,2,520,520,520,30044
1350,1992,1,5,3,2,2,1,0,4102210000,4102,410221,41,8,845,10,5,9,2,2117,210,4,D10,D,1511,15,21,2,9000,9000,9000,41238
1351,1992,1,5,3,2,2,1,0,4102290000,4102,410229,41,8,845,10,5,9,2,2117,210,4,D10,D,1511,15,21,2,1333,1325,1325,5900
1352,1992,1,5,3,2,2,1,0,2611000000,2611,261100,26,5,23,40,9,3,3,28792,210,3,C5,C,1320,4,11,1,9624,9239,6578,36814
1353,1992,1,5,3,2,2,1,0,6404190000,6404,640419,64,12,23,40,5,9,3,85151,620,4,D12,D,1920,34,21,2,28,28,28,250
1354,1992,1,5,3,2,2,1,0,0603100000,0603,060310,06,2,63,10,5,9,3,29271,630,1,A61,A,0112,34,21,2,3850,3850,3850,12934
1355,1992,1,5,3,2,2,1,0,6103220000,6103,610322,61,11,63,10,5,9,3,84322,620,4,D11,D,1810,34,21,2,82,82,82,600
1356,1992,1,5,3,2,2,1,0,6104490000,6104,610449,61,11,63,10,5,9,3,84424,620,4,D11,D,1810,34,21,2,2,2,2,10
1357,1992,1,5,3,2,2,1,0,6104520000,6104,610452,61,11,63,10,5,9,3,84425,620,4,D11,D,1810,34,21,2,11,11,11,78
1358,1992,1,5,3,2,2,1,0,6108190000,6108,610819,61,11,63,10,5,9,3,84481,630,4,D11,D,1810,34,21,2,120,120,120,818
1359,1992,1,5,3,2,2,1,0,6110100000,6110,611010,61,11,63,10,5,9,3,8453,620,4,D9,D,1730,34,21,2,3844,3844,3844,26675
1360,1992,1,5,3,2,2,1,0,6111100000,6111,611110,61,11,63,10,5,9,3,84512,620,4,D11,D,1810,34,21,2,119,119,119,817
1361,1992,1,5,3,2,2,1,0,6115910000,6115,611591,61,11,63,10,5,9,3,84629,630,4,D9,D,1730,34,21,2,8,8,8,57
1362,1992,1,5,3,2,2,1,0,6115990000,6115,611599,61,11,63,10,5,9,3,84629,630,4,D9,D,1730,34,21,2,58,58,58,423
1363,1992,1,5,3,2,2,1,0,6202190000,6202,620219,62,11,63,10,5,9,3,84211,620,4,D11,D,1810,34,21,2,64,64,64,716
1364,1992,1,5,3,2,2,1,0,6203190000,6203,620319,62,11,63,10,5,9,3,84122,620,4,D11,D,1810,34,21,2,55,55,55,637
1365,1992,1,5,3,2,2,1,0,6203210000,6203,620321,62,11,63,10,5,9,3,84123,620,4,D11,D,1810,34,21,2,33,33,33,203
1366,1992,1,5,3,2,2,1,0,6203290000,6203,620329,62,11,63,10,5,9,3,84123,620,4,D11,D,1810,34,21,2,146,146,146,1033
1367,1992,1,5,3,2,2,1,0,6203390000,6203,620339,62,11,63,10,5,9,3,8413,620,4,D11,D,1810,34,21,2,317,317,317,2299
1368,1992,1,5,3,2,2,1,0,6203490000,6203,620349,62,11,63,10,5,9,3,8414,620,4,D11,D,1810,34,21,2,626,626,626,3697
1369,1992,1,5,3,2,2,1,0,6204390000,6204,620439,62,11,63,10,5,9,3,8423,620,4,D11,D,1810,34,21,2,38,38,38,291
1370,1992,1,5,3,2,2,1,0,6204490000,6204,620449,62,11,63,10,5,9,3,8424,620,4,D11,D,1810,34,21,2,121,121,121,917
1371,1992,1,5,3,2,2,1,0,6206400000,6206,620640,62,11,63,10,5,9,3,8427,620,4,D11,D,1810,34,21,2,43,43,43,500
1372,1992,1,5,3,2,2,1,0,6208990000,6208,620899,62,11,63,10,5,9,3,84289,630,4,D11,D,1810,34,21,2,127,127,127,960
1373,1992,1,5,3,2,2,1,0,6209100000,6209,620910,62,11,63,10,5,9,3,84511,620,4,D11,D,1810,34,21,2,47,47,47,358
1374,1992,1,5,3,2,2,1,0,6214900000,6214,621490,62,11,63,10,5,9,3,84612,630,4,D11,D,1810,34,21,2,50,50,50,344
1375,1992,1,5,3,2,2,1,0,6216009000,6216,621600,62,11,63,10,5,9,3,84614,630,4,D11,D,1810,34,21,2,22,22,22,156
1376,1992,1,5,3,2,2,1,0,6301201000,6301,630120,63,11,63,10,5,9,3,65831,620,4,D9,D,1721,34,21,2,3,3,3,21
1377,1992,1,5,3,2,2,1,0,7612100000,7612,761210,76,15,63,10,5,9,3,69242,410,4,D29,D,2899,34,21,2,594,594,594,6545
1378,1992,1,5,3,2,2,1,0,7404000000,7404,740400,74,15,63,10,9,8,3,28821,210,4,D24,D,3710,30,11,1,17000,17000,17000,18200
1379,1992,1,5,3,2,2,1,0,0603100000,0603,060310,06,2,105,10,5,9,3,29271,630,1,A61,A,0112,34,21,2,917,917,917,3742
1380,1992,1,5,3,2,2,1,0,1208100000,1208,120810,12,2,211,10,8,2,3,2239,121,4,D5,D,1514,18,21,2,1102535,1100000,1100000,231000
1381,1992,1,5,3,2,2,1,0,0803000000,0803,080300,08,2,211,10,9,3,3,0573,112,1,A12,A,0113,34,21,2,34500,33000,33000,6526
1382,1992,1,5,3,2,2,1,0,4104220000,4104,410422,41,8,211,10,9,3,3,61141,220,4,D10,D,1911,15,21,2,26400,26400,26400,37800
1383,1992,1,5,3,2,2,1,0,0801200000,0801,080120,08,2,249,32,9,3,3,05772,112,1,A1,A,0113,9,21,2,15600,15600,15600,22308
1384,1992,1,5,3,2,2,1,0,0603100000,0603,060310,06,2,249,32,5,9,3,29271,630,1,A61,A,0112,34,21,2,12459,12459,12459,77011
1385,1992,1,5,3,2,2,1,0,1209991000,1209,120999,12,2,249,32,5,9,3,29259,210,1,A11,A,0111,34,21,2,5649,5242,5242,11781
1386,1992,1,5,3,2,2,1,0,4202190000,4202,420219,42,8,249,32,5,9,3,83129,620,4,D10,D,1912,15,21,2,1211,1211,1211,29396
1387,1992,1,5,3,2,2,1,0,4202310000,4202,420231,42,8,249,32,5,9,3,83191,620,4,D10,D,1912,15,21,2,175,175,175,79700
1388,1992,1,5,3,2,2,1,0,4202999000,4202,420299,42,8,249,32,5,9,3,83199,620,4,D10,D,1912,15,21,2,75,75,75,41500
1389,1992,1,5,3,2,2,1,0,6110100000,6110,611010,61,11,249,32,5,9,3,8453,620,4,D9,D,1730,34,21,2,400,400,400,13143
1390,1992,1,5,3,2,2,1,0,6403590000,6403,640359,64,12,249,32,5,9,3,85148,620,4,D12,D,1920,34,21,2,2085,2085,2085,50614
